BUSINESS_NAME,CEASED_DATE,LICENSE_NUMBER,RESIDENT,UNIT,STREET_NUMBER,STREET_NAME,ROLL_NUMBER,dSHORTLEGAL_1,dSHORTLEGAL_2,dSHORTLEGAL_3,dSHORTLEGAL_4,dSHORTLEGAL_5,dLONGLEGAL_1,dLONGLEGAL_2,dLONGLEGAL_3,dLONGLEGAL_4,dLONGLEGAL_5,dLONGLEGAL_6,APPROVAL_DATE,TEMPORARY_LICENSE,APPLICATION_DATE,HOME_OCCUPATION,DATE_EXPIRED,ACTIVE,BUSINESS_NUMBER,PROPOSED_BUSINESS,OFF_STREET_STALLS,START_DATE,DATE_ISSUED
HERBAL RELIEF CENTRE,19000101,0004425,1,           ,229,BEAR ST,000114,                     ,                     ,14&15,5,6719BC,               ,               ,               ,               ,               ,               ,2017092,0,2017092,0,20171231,1,               ,RETAIL - HERBAL RELIEF CENTRE,0,2017092,2017092
YUKARI'S NAILS,19000101,0004434,1,           ,119,BANFF AVE,000007,                     ,                     ,10,1,6719BC,               ,               ,               ,               ,               ,               ,20171017,0,20171017,0,20171231,1,               ,SERVICE - NAILS,0,20171017,20171018
"ECOLAB, INC",19000101,0004442,0,           ,           ,                         ,               ,                     ,                     ,                     ,                     ,                     ,               ,               ,               ,               ,               ,               ,20171107,0,20171107,0,20171231,1,               ,SERVICE,0,20171106,20171107
VIP GOLF GLOBAL INC.,19000101,0004209,1,           ,201,BEAR ST,000103,                     ,                     ,1,5,6719BC,               ,               ,               ,               ,               ,               ,20161018,0,20161018,0,20171231,1,               ,GOLF/SKI CONCIERGE,0,20161018,20170101
BIG HILL SERVICES LTD.,19000101,0004210,0,           ,           ,                         ,               ,                     ,                     ,                     ,                     ,                     ,               ,               ,               ,               ,               ,               ,20161018,0,20161018,0,20171231,1,               ,CONTRACTOR,0,20161019,20170101
BANFF SHAWARMA,19000101,0004211,1,           ,317,BANFF AVE,000225,                     ,                     ,1~3,11,6719BC,               ,               ,               ,               ,               ,               ,20161018,0,20161018,0,20171231,1,               ,RESTAURANT,0,20161018,2017032
BLACK RIVER CONTRACTING INC.,19000101,0004212,0,           ,           ,                         ,               ,                     ,                     ,                     ,                     ,                     ,               ,               ,               ,               ,               ,               ,2017062,0,2017062,0,20171231,1,               ,CONTRACTOR,0,20170701,20170621
TRILLIUM HOME SERVICES LTD.,19000101,0004213,0,           ,           ,                         ,               ,                     ,                     ,                     ,                     ,                     ,               ,               ,               ,               ,               ,               ,20161018,0,20161018,0,20171231,1,               ,CONTRACTOR,0,20161018,20170106
FILIPINO GROCERY STORE + REMITTANCE CENTRE,19000101,0004218,1,           ,215,BANFF AVE,000122,                     ,                     ,7,6,6719BC,               ,               ,               ,               ,               ,               ,20161025,0,20161025,0,20171231,1,               ,RETAIL,0,20161025,20170208
BANFF DOG HOUSE,19000101,0004222,1,           ,138,BANFF AVE,000030,                     ,                     ,13~19,2,6719BC,               ,               ,               ,               ,               ,               ,20170911,0,20170911,0,20171231,1,               ,RETAIL,0,20170911,20170911
BACK AT IT MASSAGE AND ACUPUNTURE,19000101,0004235,1,A,205,BEAR ST,010501,1,                     ,3,5,8210955,               ,               ,               ,               ,               ,               ,20161202,0,20161202,0,20171231,1,               ,PERSONAL SERVICE,0,20161231,20170101
WOLF DEN BED AND BREAKFAST,19000101,0004236,1,           ,328,LYNX ST,000657,                     ,                     ,7,56,1988GE,               ,               ,               ,               ,               ,               ,20161202,0,20161202,1,20171231,1,               ,LODGING - BED & BREAKFAST RSC,0,20161202,20170101
ARH HVAC/R,19000101,0003888,0,           ,           ,                         ,               ,                     ,                     ,                     ,                     ,                     ,               ,               ,               ,               ,               ,               ,20150121,0,20150121,0,20171231,1,               ,CONTRACTOR - HEATING/COOLING,0,2015032,20170101
GIUSTI GROUP LIMITED PARTNERSHIP,19000101,0003889,0,           ,           ,                         ,               ,                     ,                     ,                     ,                     ,                     ,               ,               ,               ,               ,               ,               ,2015012,0,2015012,0,20171231,1,               ,CONSTRUCTION - CRIBBING/FRAMEWORK,0,20161208,20170101
